CID,INTENSITY,PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
7966,67.68893432617188,44.08114242553711,9.724347114562988,11.092307090759277,1.9077818393707275,0.66872638463974,1.267716407775879,5.429153919219971,5.0178704261779785,5.769046306610107,4.095024108886719,7.777395248413086,4.641982555389404,10.346219062805176,7.817903518676758,11.117255210876465,6.405992031097412,3.155606269836426,1.1954905986785889,3.735065460205078,28.513511657714844
7991,42.551724138,24.815789474,0.763157895,5.684210526,2.578947368,5.184210526,3.552631579,2.789473684,3.368421053,17.394736842,4.078947368,5.605263158,3.157894737,22.078947368,15.763157895,5.157894737,13.710526316,2.210526316,0.026315789,0.605263158,11.421052632
8025,41.87987518310547,26.536907196044922,0.7963135242462158,1.4155646562576294,0.7474549412727356,0.9468045234680176,6.140302658081055,5.368120193481445,2.169469118118286,19.350236892700195,2.684565782546997,8.978241920471191,3.9024970531463623,8.477829933166504,7.186275005340576,8.994050979614258,9.6207275390625,2.266111373901367,1.675544261932373,0.29334065318107605,21.25066566467285
8030,55.676470588,30.382352941,1.676470588,0.323529412,0.014705882,6.411764706,21.205882353,12.588235294,2.0,11.147058824,5.514705882,3.661764706,4.117647059,10.205882353,5.897058824,4.382352941,12.794117647,2.897058824,3.117647059,0.073529412,3.647058824
8042,19.562719345092773,46.739559173583984,1.1754875183105469,16.481515884399414,12.453215599060059,1.117854356765747,3.4672234058380127,3.7679531574249268,3.517721652984619,9.965106964111328,6.9660325050354,6.330016613006592,4.447017192840576,13.161865234375,4.989164352416992,6.027292728424072,6.5000410079956055,4.124598026275635,3.5649924278259277,10.292577743530273,13.021919250488281
8048,11.1837,59.4894,1.8085,26.6383,16.3191,0.2128,0.7021,6.1489,4.4255,8.0,1.617,4.9574,5.8936,3.4468,0.2553,0.0,3.5957,2.0638,1.5319,11.5745,0.0
8051,69.2653,53.7447,3.7447,24.4468,15.4043,0.0213,1.1915,4.0,4.7872,8.5106,1.6596,9.9362,8.9362,5.617,1.9362,0.0,7.3617,1.6809,1.5106,5.617,0.0
8063,33.925925926,42.3125,1.71875,13.59375,1.0625,3.75,6.46875,10.96875,0.4375,18.46875,2.59375,3.59375,6.1875,13.8125,9.59375,5.65625,5.75,1.28125,3.375,6.25,9.09375
8077,85.734693878,20.653061224,1.244897959,0.020408163,0.020408163,14.918367347,29.265306122,14.816326531,1.93877551,12.755102041,3.551020408,4.87755102,5.306122449,18.081632653,9.775510204,8.93877551,18.387755102,1.265306122,0.142857143,1.142857143,12.040816327
8091,46.55,72.025,3.75,36.375,23.15,0.1,0.175,4.2,2.675,7.6,0.05,3.975,8.525,0.675,0.05,1.55,0.05,0.05,2.55,9.8,14.45
8103,61.9,60.15,2.45,15.675,4.2,0.2,1.35,8.05,6.15,7.8,5.45,3.325,3.1,8.175,2.7,9.4,6.725,4.525,12.425,9.925,14.9
8118,22.714285714,43.59375,0.6875,4.15625,1.1875,2.9375,3.09375,0.75,3.53125,7.125,2.03125,5.75,4.40625,9.09375,6.3125,5.65625,11.25,7.8125,3.0,8.6875,12.28125
8129,67.85106383,50.308510638,0.489361702,17.010638298,6.425531915,0.382978723,1.457446808,2.829787234,7.329787234,6.234042553,3.127659574,9.446808511,4.340425532,3.425531915,1.595744681,9.170212766,2.691489362,2.0,7.861702128,13.287234043,24.031914894
8130,66.03225708007812,45.24990463256836,1.19814932346344,16.667959213256836,9.021736145019531,0.10337486118078232,2.1377265453338623,3.497335433959961,6.076746940612793,9.5308837890625,4.956774711608887,8.156268119812012,6.190235614776611,11.634038925170898,5.5196990966796875,1.9983195066452026,4.873621463775635,4.525254726409912,4.163406848907471,8.206466674804688,5.492839336395264
8148,28.27829360961914,45.75825119018555,0.03621351346373558,13.196386337280273,10.031510353088379,0.5328533053398132,2.2427120208740234,4.764601230621338,6.593198776245117,8.876776695251465,3.5573301315307617,10.584001541137695,3.0950188636779785,6.476548671722412,3.5654799938201904,4.365779876708984,5.17417573928833,3.2311296463012695,1.9582716226577759,6.806787490844727,5.942726135253906
8174,58.93601608276367,48.51362991333008,1.9171075820922852,14.69082260131836,8.716583251953125,0.34269529581069946,1.9134215116500854,3.1833243370056152,7.739440441131592,7.002544403076172,5.12026309967041,10.589033126831055,2.9788458347320557,5.020040512084961,4.227010250091553,8.355134010314941,1.8434048891067505,3.9277679920196533,1.7073906660079956,6.000093460083008,19.02499008178711
8180,53.0612,24.0833,0.0208,2.4375,0.6875,0.3125,3.7708,4.5417,1.375,14.3125,11.2292,11.4583,5.5208,21.875,10.7083,0.0,2.5833,7.7083,0.0,1.1042,0.0
8186,68.022727273,37.090909091,0.0,6.181818182,4.431818182,0.204545455,1.431818182,3.090909091,8.227272727,7.886363636,5.795454546,8.159090909,5.590909091,4.613636364,6.772727273,8.386363636,5.068181818,5.727272727,2.409090909,5.113636364,27.977272727
8635,75.333333333,65.416666667,1.520833333,37.020833333,19.875,0.020833333,0.020833333,3.166666667,7.0625,5.458333333,2.6875,1.916666667,4.708333333,2.3125,0.625,1.3125,0.625,0.541666667,3.208333333,18.1875,13.041666667
8797,71.918367347,49.0,3.408163265,22.693877551,6.040816326,3.102040816,1.306122449,13.897959184,8.408163265,4.265306122,6.775510204,6.0,3.87755102,10.816326531,3.081632653,6.775510204,6.163265306,2.857142857,3.183673469,6.612244898,8.979591837
8842,67.05228424072266,52.892486572265625,2.6507225036621094,22.249103546142578,6.255592346191406,0.05782794579863548,2.9316139221191406,5.860556125640869,4.985124588012695,8.187213897705078,8.230203628540039,4.363036155700684,4.097017765045166,6.561681270599365,4.35319709777832,3.889268636703491,4.855466365814209,5.221022605895996,11.562615394592285,12.224714279174805,17.15790557861328
8857,40.970588235,43.705882353,5.0,5.411764706,0.411764706,2.205882353,6.558823529,2.970588235,2.176470588,5.411764706,6.941176471,6.029411765,1.411764706,10.852941176,4.5,2.735294118,4.558823529,2.294117647,8.441176471,5.529411765,7.294117647
8858,70.93963623046875,14.412593841552734,0.09258364140987396,2.426032066345215,2.1444454193115234,1.5814604759216309,3.1567554473876953,4.930962562561035,2.585519313812256,23.617778778076172,2.752093553543091,4.6827073097229,7.826864242553711,25.375150680541992,16.4598331451416,8.03861141204834,9.94467544555664,1.3648648262023926,0.9954432249069214,0.3111986815929413,10.991483688354492
8892,84.795918367,14.857142857,0.12244898,2.040816326,0.020408163,2.632653061,3.408163265,3.428571429,5.326530612,23.979591837,5.469387755,11.530612245,5.795918367,23.693877551,19.346938776,16.714285714,19.081632653,2.530612245,0.469387755,0.979591837,20.102040816
8918,34.606060606,36.591836735,0.510204082,10.755102041,6.346938776,0.020408163,0.775510204,4.163265306,8.87755102,12.87755102,4.163265306,11.224489796,0.693877551,7.959183674,1.918367347,11.102040816,7.653061224,2.918367347,4.0,5.224489796,28.183673469
9012,61.61648941040039,43.78827667236328,5.068655014038086,8.562024116516113,2.0123844146728516,-0.09807199239730835,2.482177734375,4.423159122467041,5.846312522888184,10.823415756225586,6.479432106018066,10.504586219787598,6.900285720825195,15.058426856994629,8.713042259216309,4.233622074127197,6.158626079559326,3.4051308631896973,3.183189868927002,9.650724411010742,13.293725967407227
9017,34.334373474121094,45.63029479980469,2.665126085281372,4.2940449714660645,3.6337366104125977,1.0156811475753784,2.520998477935791,4.594303131103516,4.654076099395752,7.360394477844238,9.443365097045898,5.879451274871826,3.393453359603882,10.473267555236816,4.682347297668457,2.8694493770599365,8.962066650390625,3.93868350982666,12.94047737121582,8.431180000305176,8.248373031616211
9609,49.174603175,25.186046512,0.88372093,6.11627907,0.162790698,4.348837209,9.88372093,9.279069767,0.697674419,14.069767442,5.069767442,4.837209302,4.813953488,8.418604651,3.372093023,4.488372093,10.372093023,0.790697674,3.511627907,2.209302326,6.139534884
10430,72.136363636,13.604166667,0.020833333,0.791666667,0.1875,1.520833333,2.895833333,1.25,3.833333333,32.8125,3.125,5.645833333,8.625,33.145833333,31.145833333,8.833333333,19.625,0.145833333,1.5625,0.020833333,7.125
10448,74.608695652,23.93877551,2.775510204,0.306122449,1.653061224,9.591836735,30.734693878,14.510204082,2.551020408,18.489795918,7.775510204,8.163265306,11.12244898,13.551020408,7.836734694,11.755102041,17.571428571,0.612244898,0.632653061,0.224489796,10.387755102
10560,52.52838897705078,39.26165771484375,2.438774824142456,7.425063133239746,1.3983690738677979,0.6912797689437866,5.146788120269775,7.601893901824951,4.922950267791748,13.993297576904297,5.041965484619141,5.7060980796813965,4.977304935455322,12.568035125732422,7.797867298126221,4.306026935577393,6.082883358001709,2.408411741256714,2.267199993133545,3.3438477516174316,14.477791786193848
10722,79.3469,50.0816,9.3878,31.4286,10.8571,0.2653,0.4898,10.0204,6.5714,5.4286,1.5714,6.1837,6.8367,4.0816,1.5306,0.0,2.0408,0.6939,1.898,11.7143,0.0
10821,49.746543884277344,58.45985794067383,21.567920684814453,38.47886657714844,21.75634765625,1.6995973587036133,4.247018814086914,5.337362766265869,5.208834648132324,4.184988975524902,8.099200248718262,2.31840181350708,6.151090621948242,4.980050086975098,3.2415714263916016,2.656233787536621,1.543592095375061,3.1768152713775635,1.7330732345581055,13.054826736450195,22.89301872253418
10882,76.208333333,72.125,7.041666667,58.604166667,37.375,0.020833333,0.020833333,2.166666667,4.020833333,7.041666667,0.5,2.270833333,7.041666667,1.270833333,0.020833333,0.041666667,1.291666667,0.416666667,1.020833333,16.708333333,5.916666667
10890,59.933333333,56.088888889,5.177777778,41.422222222,24.488888889,0.022222222,2.111111111,7.955555556,3.844444444,9.511111111,0.622222222,2.222222222,2.644444444,2.044444444,3.422222222,4.533333333,3.577777778,0.022222222,1.511111111,4.844444444,11.8
10925,73.693181818,14.12244898,2.673469388,0.285714286,0.102040816,6.489795918,10.0,7.653061224,0.510204082,14.387755102,29.489795918,8.755102041,6.020408163,19.306122449,5.163265306,7.816326531,13.612244898,3.693877551,1.755102041,0.0,19.306122449
10976,71.31088256835938,49.794673919677734,3.3973450660705566,14.041092872619629,6.478683948516846,0.6774972677230835,0.9811539053916931,5.317259311676025,6.540831565856934,7.273177146911621,3.963015079498291,11.162823677062988,3.5913965702056885,4.641109943389893,9.455961227416992,4.934055328369141,8.127410888671875,1.177672028541565,4.414793014526367,6.878119468688965,12.705168724060059
11002,37.107421875,38.28047180175781,0.18927006423473358,10.385906219482422,0.849949061870575,1.1771031618118286,3.437321186065674,4.227879047393799,8.294983863830566,9.21656322479248,4.5351881980896,7.877851963043213,4.646950721740723,11.212262153625488,6.5589799880981445,3.7867796421051025,5.165842533111572,4.613598346710205,0.8585805296897888,5.150341510772705,4.8531084060668945
11086,72.714285714,57.346938776,2.612244898,29.306122449,12.612244898,0.0,1.653061224,6.040816326,4.326530612,2.428571429,4.551020408,5.714285714,9.020408163,7.734693878,2.387755102,2.857142857,2.653061224,3.346938776,1.326530612,17.530612245,23.367346939
11124,28.0408,58.1892,2.8108,19.5405,1.7568,1.0541,3.3784,13.3243,3.9459,6.0,8.5676,3.7027,4.6486,8.4865,4.5405,0.0,1.8649,5.1622,3.8108,3.3514,0.0
11173,44.21589279174805,18.47699737548828,0.9731961488723755,3.2205891609191895,1.2466109991073608,2.1828393936157227,4.904225826263428,3.7260727882385254,1.1021491289138794,15.211543083190918,16.769052505493164,7.595121383666992,5.375602722167969,18.99489402770996,17.36861228942871,8.124567985534668,14.476615905761719,1.304370403289795,1.6685774326324463,1.3435189723968506,7.544885635375977
11509,74.8295669555664,21.38665008544922,0.4878814220428467,5.165092945098877,2.1098461151123047,1.494577169418335,2.56673264503479,3.949711561203003,3.5070769786834717,22.42519187927246,6.091021537780762,6.7109575271606445,5.006262302398682,15.172147750854492,7.779809474945068,8.135150909423828,12.162436485290527,2.304438591003418,0.4861733317375183,0.8273323774337769,29.686084747314453
11552,61.201656341552734,46.13218307495117,2.318463087081909,8.348580360412598,0.9122143983840942,2.506934642791748,3.2151377201080322,6.7721428871154785,0.9369537830352783,12.136120796203613,19.49540901184082,7.5511860847473145,6.10062837600708,19.28706932067871,20.228059768676758,3.881288766860962,9.204089164733887,1.01807701587677,2.0664656162261963,3.1171963214874268,13.86966609954834
11980,41.219512195,33.979166667,2.5625,11.666666667,5.9375,0.25,1.395833333,6.041666667,2.979166667,10.145833333,3.875,24.479166667,10.083333333,7.375,2.895833333,14.208333333,1.583333333,0.604166667,3.770833333,3.208333333,44.0625
12020,61.64995193481445,25.792829513549805,2.0160858631134033,6.269918441772461,1.8702270984649658,2.09586763381958,4.502186298370361,11.745553016662598,2.6527392864227295,15.935395240783691,7.269211769104004,4.460010051727295,5.534261226654053,20.00566291809082,16.98922348022461,2.135906457901001,12.375629425048828,1.5615121126174927,1.5906665325164795,0.7444199323654175,2.864865303039551
12178,69.32967033,34.769230769,1.10989011,7.274725275,2.604395604,1.285714286,2.307692308,3.901098901,3.923076923,6.527472528,5.274725275,17.0,1.131868132,5.626373626,1.428571429,8.824175824,1.703296703,0.549450549,0.648351648,2.010989011,49.043956044
12180,81.630434783,30.391304348,0.97826087,19.0,10.891304348,2.717391304,1.760869565,2.391304348,1.0,24.804347826,3.217391304,5.043478261,6.130434783,16.130434783,6.956521739,2.97826087,14.282608696,0.97826087,0.326086957,8.282608696,11.869565217
12232,53.259193420410156,36.077842712402344,4.28339147567749,7.770260334014893,0.8014867901802063,7.373740196228027,23.131084442138672,10.17239761352539,7.427867412567139,14.918868064880371,2.783384084701538,5.366616725921631,4.712055683135986,9.661294937133789,6.6224894523620605,2.9391887187957764,19.37165641784668,3.7425713539123535,3.765047788619995,1.4395743608474731,12.25510311126709
12265,44.596683502197266,37.18431091308594,4.0206379890441895,8.060099601745605,0.3755713403224945,1.1941193342208862,2.7374489307403564,5.504891872406006,4.644662380218506,5.357997417449951,2.3815195560455322,10.90616512298584,4.298157215118408,3.30068039894104,4.8642168045043945,6.981141567230225,5.4376540184021,3.0897953510284424,0.6971378922462463,1.7824959754943848,29.499897003173828
12348,56.5102,59.7381,5.9524,36.7381,20.4762,1.4048,0.2857,5.881,6.2619,7.5952,5.3333,2.6905,4.3333,3.1429,1.8571,0.0,3.5,0.0238,9.4524,14.619,0.0
12367,66.1408920288086,50.12715530395508,3.2888379096984863,19.329622268676758,13.808917045593262,0.2838188409805298,1.8057200908660889,7.0910797119140625,8.521651268005371,5.943609237670898,5.418642520904541,10.725045204162598,1.977402925491333,6.59124755859375,2.1345739364624023,5.167081832885742,2.780897855758667,2.38651180267334,1.7232224941253662,9.35940933227539,8.718416213989258
12741,43.837209302,50.395348837,3.744186046,19.069767442,6.744186046,0.860465116,3.23255814,3.790697674,5.046511628,1.209302326,6.093023256,6.511627907,3.186046512,3.976744186,3.441860465,5.88372093,3.0,3.046511628,1.279069767,11.534883721,10.581395349
13187,62.97136688232422,47.6788330078125,3.544476270675659,17.159019470214844,11.553050994873047,0.5882576704025269,2.7098922729492188,7.631546497344971,5.549493789672852,5.647230625152588,4.551625728607178,6.3763298988342285,3.7601354122161865,7.185292720794678,4.978982448577881,1.1877598762512207,1.8038872480392456,2.5514869689941406,1.9299312829971313,9.314502716064453,6.716050624847412
14104,45.674418605,42.790697674,1.046511628,2.418604651,0.0,0.0,2.720930233,15.860465116,3.186046512,3.674418605,4.418604651,11.534883721,5.930232558,1.627906977,1.395348837,2.23255814,0.813953488,6.162790698,1.139534884,2.720930233,23.069767442
14286,80.612244898,49.775510204,18.795918367,6.244897959,0.020408163,0.244897959,2.387755102,11.530612245,3.489795918,2.673469388,8.571428571,1.06122449,10.775510204,5.387755102,2.428571429,2.346938776,2.775510204,5.918367347,0.734693878,0.326530612,4.326530612
15380,60.62195122,24.163265306,0.224489796,0.795918367,0.653061224,7.510204082,26.367346939,8.653061224,2.979591837,20.367346939,5.306122449,12.469387755,5.081632653,14.918367347,10.816326531,11.387755102,16.102040816,4.306122449,1.224489796,0.836734694,16.795918367
16666,55.3114128112793,50.48588180541992,2.1162643432617188,13.645760536193848,3.317823886871338,0.4966864585876465,2.22269868850708,8.068156242370605,7.081067085266113,5.519944190979004,3.952436923980713,4.051673412322998,7.123887538909912,8.747424125671387,1.257795810699463,2.091087818145752,3.0759310722351074,3.8593878746032715,2.4665205478668213,7.635430812835693,8.813328742980957
17100,65.77999114990234,51.54475784301758,3.516307830810547,15.137580871582031,2.143012046813965,0.3671760559082031,1.785300850868225,20.624305725097656,6.371753692626953,5.9306321144104,5.437541961669922,3.778198719024658,8.065556526184082,7.862087249755859,0.726940393447876,2.142176866531372,2.6637933254241943,5.112103462219238,3.7251648902893066,13.909380912780762,9.442564964294434
17121,55.568181818,35.863636364,1.0,6.204545454,4.795454546,0.386363636,2.568181818,3.113636364,5.113636364,6.795454546,3.522727273,7.045454546,2.159090909,7.363636364,1.931818182,4.022727273,6.522727273,4.318181818,4.795454546,3.977272727,9.568181818
18458,78.61369323730469,16.315256118774414,2.1937615871429443,8.327322006225586,1.981296420097351,2.049572467803955,2.4670028686523438,4.35684061050415,4.020133018493652,31.760759353637695,4.397831916809082,8.996098518371582,7.527952671051025,9.099818229675293,10.475022315979004,12.769088745117188,12.518813133239746,2.9392733573913574,1.4020640850067139,0.976727306842804,16.26896095275879
18554,52.538461538,33.487179487,0.256410256,5.794871795,0.0,0.0,1.769230769,5.58974359,3.564102564,7.333333333,9.205128205,12.153846154,4.948717949,3.282051282,1.923076923,5.846153846,3.692307692,1.461538462,0.179487179,0.923076923,36.102564103
18827,65.244897959,40.795918367,5.040816326,7.244897959,1.795918367,0.775510204,0.571428571,7.571428571,11.081632653,9.693877551,7.040816326,9.346938776,3.918367347,11.591836735,1.571428571,5.204081633,5.979591837,4.734693878,5.632653061,4.673469388,15.836734694
19310,71.118918919,19.447916667,0.40625,0.333333333,0.0,10.083333333,27.166666667,9.916666667,1.708333333,17.052083333,9.489583333,6.90625,6.416666667,12.84375,7.84375,5.395833333,16.666666667,1.104166667,0.791666667,0.895833333,11.541666667
20859,48.77006530761719,48.350914001464844,5.776263236999512,26.483362197875977,-0.47138798236846924,1.3254928588867188,1.877707600593567,7.3080573081970215,5.035273551940918,12.629073143005371,14.855480194091797,9.5698823928833,5.057552337646484,8.723190307617188,1.599592924118042,4.864997386932373,1.8973867893218994,3.8660902976989746,1.508341908454895,2.581134080886841,32.29595184326172
22201,71.64546203613281,40.3697395324707,4.4975810050964355,16.961374282836914,2.4356906414031982,0.5420933961868286,1.4218435287475586,9.067495346069336,5.616931915283203,10.01508903503418,4.571165561676025,8.234553337097168,8.15444278717041,8.596174240112305,6.015308380126953,5.359875679016113,2.9376161098480225,1.7705457210540771,0.8037037253379822,1.9012902975082397,25.485525131225586
22386,34.9388,33.8857,0.4857,3.7429,1.9429,0.1714,3.9143,7.3714,6.5429,6.1429,2.8286,7.7429,0.9143,10.1429,5.0286,0.0,5.2286,1.1143,2.8286,0.7429,0.0
22873,36.5,44.404255319,1.723404255,16.468085106,7.723404255,0.638297872,0.914893617,6.255319149,2.638297872,6.872340426,4.808510638,3.85106383,3.957446808,9.659574468,3.765957447,4.106382979,5.191489362,1.872340426,4.872340426,8.70212766,15.617021277
23642,69.394366197,15.326530612,3.469387755,1.102040816,0.142857143,11.530612245,7.265306122,8.367346939,1.612244898,14.755102041,23.571428571,9.163265306,7.081632653,20.918367347,5.510204082,16.632653061,14.142857143,3.265306122,3.102040816,0.224489796,19.816326531
24834,66.021276596,66.191489362,8.85106383,40.085106383,18.85106383,0.021276596,1.276595745,5.70212766,4.70212766,4.510638298,0.340425532,2.808510638,13.914893617,1.446808511,0.595744681,2.638297872,0.723404255,0.085106383,1.659574468,19.085106383,6.659574468
24915,36.08879089355469,59.95454406738281,1.5379858016967773,15.130088806152344,4.33372163772583,1.531570315361023,1.9838961362838745,4.872330665588379,4.775661468505859,5.1098737716674805,3.2352142333984375,2.0220608711242676,6.539219379425049,8.038992881774902,3.800891637802124,2.0256402492523193,3.1280288696289062,3.4767496585845947,4.280461311340332,19.508312225341797,3.1249210834503174
26331,80.12244898,39.102040816,10.836734694,9.448979592,0.979591837,0.387755102,1.734693878,6.040816326,2.367346939,12.12244898,16.693877551,3.673469388,9.959183674,12.489795918,7.285714286,1.591836735,5.632653061,5.244897959,0.918367347,1.346938776,10.040816327
31219,49.053680419921875,53.654136657714844,2.418034076690674,17.03973388671875,5.5903401374816895,1.2598916292190552,3.0108041763305664,5.298790454864502,6.066636562347412,6.486225605010986,6.0203657150268555,6.396604061126709,4.338374614715576,4.5115509033203125,2.4835920333862305,3.074603796005249,2.805156946182251,2.3027849197387695,2.741440534591675,17.748929977416992,2.7290573120117188
31244,72.14893617,60.191489362,4.276595745,29.446808511,8.659574468,0.0,0.0,3.425531915,6.255319149,2.808510638,2.085106383,3.29787234,4.446808511,4.893617021,3.468085106,4.255319149,0.191489362,2.553191489,7.489361702,9.276595745,17.29787234
31249,45.052631579,61.063829787,0.489361702,34.70212766,20.021276596,0.021276596,0.808510638,8.382978723,9.680851064,9.021276596,1.787234043,4.191489362,4.127659574,2.617021277,0.127659574,3.361702128,2.659574468,3.191489362,1.680851064,10.063829787,18.319148936
31252,46.396551724,38.710526316,1.236842105,5.184210526,1.157894737,0.263157895,1.736842105,1.5,4.52631579,5.342105263,0.684210526,9.631578947,3.342105263,7.0,4.5,6.736842105,5.342105263,1.842105263,0.947368421,2.842105263,26.947368421
31265,76.4375,79.1875,14.9375,58.0,39.9375,0.333333333,0.125,8.520833333,6.479166667,4.0625,1.0625,3.3125,6.25,0.770833333,0.479166667,0.145833333,0.125,0.458333333,1.5625,8.854166667,9.729166667
31266,57.5918,71.9375,4.3958,42.5208,39.8333,0.0208,0.0208,2.0625,5.3333,4.8542,1.0,1.0,5.7708,3.2917,1.7917,0.0,1.2292,0.0208,1.875,12.2292,0.0
31272,76.479166667,54.416666667,0.416666667,22.791666667,7.8125,0.020833333,0.291666667,1.645833333,7.729166667,2.645833333,1.041666667,13.375,2.270833333,2.104166667,0.645833333,7.791666667,0.416666667,0.291666667,0.729166667,8.770833333,37.0625
31276,70.54801940917969,48.49251937866211,5.3720502853393555,33.979244232177734,19.008380889892578,0.32211384177207947,1.137139916419983,7.796709060668945,6.934306621551514,29.594209671020508,4.461185455322266,10.766440391540527,5.850949764251709,4.456967830657959,9.720884323120117,1.1140748262405396,5.961165428161621,0.35451722145080566,3.452983856201172,11.367928504943848,8.800158500671387
31277,49.35728454589844,37.37694549560547,0.36373183131217957,1.7034186124801636,0.09219953417778015,2.7270381450653076,4.383776664733887,10.105534553527832,7.198275089263916,25.000944137573242,8.13502025604248,7.856378078460693,5.404619216918945,12.691506385803223,10.65687084197998,9.03240966796875,7.6922101974487305,2.0596671104431152,1.2641253471374512,11.849520683288574,23.3265438079834
61016,69.00851440429688,49.57065963745117,2.5285823345184326,16.38811683654785,7.353182315826416,2.0082974433898926,2.2159900665283203,8.250405311584473,4.849142551422119,7.4855570793151855,2.5171451568603516,6.014242172241211,4.7916741371154785,6.255738258361816,11.331077575683594,4.9717912673950195,4.01941442489624,2.190248966217041,6.230857849121094,11.74622917175293,10.289594650268555
61072,37.87077331542969,59.97745895385742,2.338242769241333,16.105085372924805,4.030025959014893,1.6284433603286743,2.8437728881835938,7.162079811096191,4.8280463218688965,6.403810977935791,3.8861916065216064,3.2120354175567627,6.981657981872559,8.43658447265625,1.9799779653549194,1.5466291904449463,5.594071388244629,3.5713107585906982,6.889470100402832,20.73146629333496,2.277169704437256
61138,82.959183673,14.142857143,0.020408163,1.448979592,0.020408163,2.693877551,4.0,3.408163265,0.142857143,33.836734694,3.204081633,7.12244898,7.775510204,28.632653061,24.285714286,10.653061224,27.06122449,0.979591837,1.653061224,0.244897959,10.571428571
61199,50.121621622,59.815384615,16.215384615,28.2,5.461538462,0.538461538,2.630769231,6.276923077,5.046153846,3.230769231,5.938461538,2.569230769,7.153846154,4.769230769,1.953846154,2.938461538,0.092307692,3.353846154,4.015384615,5.338461538,8.861538462
61293,59.428571429,48.734693878,1.0,16.714285714,11.93877551,1.183673469,2.204081633,6.571428571,4.734693878,7.204081633,6.632653061,4.020408163,7.714285714,5.06122449,12.346938776,1.612244898,1.734693878,2.673469388,5.734693878,11.244897959,13.265306122
61331,63.627906977,40.854166667,1.583333333,11.875,1.354166667,1.3125,1.145833333,7.625,4.854166667,5.020833333,5.270833333,6.104166667,6.833333333,12.354166667,6.354166667,12.895833333,4.25,0.979166667,4.645833333,14.479166667,22.833333333
61670,40.736842105,46.714285714,15.452380952,4.428571429,0.0,0.0,6.285714286,8.571428571,2.452380952,5.714285714,6.404761905,3.30952381,7.833333333,9.880952381,5.047619048,0.571428571,2.476190476,3.357142857,0.19047619,2.095238095,3.071428571
61771,54.1429,49.0625,1.1042,16.7083,3.875,0.0208,0.0208,12.0625,11.5417,3.0417,3.5833,9.0833,5.3125,4.75,1.0,0.0,2.2917,2.4375,5.5625,9.8542,0.0
61832,60.09735107421875,35.62674331665039,2.813767910003662,16.0448055267334,5.380247116088867,0.8184298872947693,1.9602210521697998,5.466617107391357,5.816036701202393,4.766777515411377,10.120621681213379,8.450947761535645,4.6465744972229,11.686469078063965,3.3512895107269287,2.2662124633789062,3.917477607727051,5.256694793701172,6.718844890594482,6.340534210205078,4.1879167556762695
62240,38.26137924194336,56.7430419921875,2.8588860034942627,19.07373046875,4.203047275543213,2.4115676879882812,4.785947322845459,6.158804893493652,3.354992389678955,6.058847904205322,4.283512115478516,4.037465572357178,6.2857561111450195,8.723989486694336,4.53460693359375,1.8738082647323608,2.5619661808013916,3.793897867202759,12.216520309448242,19.870018005371094,8.091114044189453
62336,40.723419189453125,52.980403900146484,3.4422731399536133,21.328874588012695,5.563823699951172,0.07743845134973526,1.2900433540344238,9.31856632232666,3.2557311058044434,4.607329368591309,3.7956840991973877,2.235192060470581,7.579448699951172,2.969942331314087,1.4425190687179565,1.62993323802948,2.874689817428589,3.8917691707611084,3.755028486251831,10.598464965820312,8.313983917236328
62351,63.7700080871582,43.296356201171875,1.7303926944732666,10.065617561340332,2.6480319499969482,0.9748326539993286,2.9702718257904053,7.358397006988525,5.560364246368408,11.634499549865723,2.4117424488067627,7.664373874664307,7.459260940551758,12.330265045166016,5.3625359535217285,4.781161785125732,9.824934959411621,3.1448071002960205,2.5392820835113525,6.688819408416748,8.22054386138916
62378,34.667789459228516,52.49103927612305,1.5293843746185303,11.375862121582031,2.352123498916626,1.0913658142089844,3.518690347671509,8.37687873840332,4.553322792053223,3.848987102508545,14.571585655212402,2.9594483375549316,6.189610004425049,4.298321723937988,1.1721878051757812,1.544958472251892,1.8707278966903687,4.296077251434326,13.774438858032227,2.6279871463775635,6.038338661193848
62433,48.59022521972656,60.80162048339844,1.0393941402435303,33.678466796875,20.709745407104492,0.8458516001701355,2.549635410308838,5.201094150543213,4.522069454193115,5.092649459838867,2.289741277694702,3.816953182220459,5.6761016845703125,6.046688556671143,2.8458023071289062,0.9587676525115967,2.465533971786499,1.1551399230957031,1.5830357074737549,11.71708869934082,11.503375053405762
62444,92.0625,4.291666667,0.041666667,1.229166667,1.479166667,10.354166667,8.375,5.916666667,3.083333333,34.333333333,6.791666667,9.145833333,4.895833333,13.875,13.520833333,11.958333333,50.9375,2.104166667,2.0,1.041666667,8.291666667
62465,54.476253509521484,57.43623352050781,10.489119529724121,20.906999588012695,5.157883167266846,0.26410913467407227,0.8558996915817261,8.979787826538086,5.350228309631348,5.544222831726074,7.375453472137451,7.024470329284668,9.654492378234863,2.5790348052978516,1.3811038732528687,4.347403049468994,2.6424551010131836,2.0331428050994873,3.693657636642456,9.54457950592041,21.540267944335938
