model1_exp1,model1_exp5,model1_exp21,model1_exp23,model2
0.5672875803300008,0.5187117105833324,0.4761216580926665,0.4888644814491272,0.399757445
0.4326362796396654,0.4648507518469985,0.4626837061076659,0.4696215987205505,0.549418211
0.5732137753596663,0.559244622992665,0.5944877594606669,0.7139928936958313,0.620696545
0.6256582044073324,0.6210466091409989,0.685352628663,0.7099090814590454,0.696380854
0.5220768736259997,0.4137106073689992,0.4426104054019999,0.4191208183765411,0.527148783
0.5386860443380003,0.4265016786579988,0.4540561670289998,0.4090048372745514,0.348923266
0.4359371179433332,0.4223409957056651,0.3947939277863325,0.3781524300575256,0.334945023
0.4505814870309991,0.4530910192619996,0.4684350353739988,0.416074275970459,0.439569712
0.5875537242096671,0.6054940711136659,0.6415741190133332,0.6826801300048828,0.794250965
0.6355387402716681,0.6209713487410007,0.6107586399930003,0.6753707528114319,0.75907135
0.5665851521239994,0.5857521271873329,0.5101717772779993,0.4977694153785705,0.767794013
0.5504535691003332,0.5504230293886654,0.5375199094259996,0.5161240696907043,0.470678627
0.5591472036046669,0.5592011426709993,0.6574502685689979,0.7179257869720459,0.806808829
0.5830719801543328,0.6069027825683331,0.6033605692860007,0.6662300825119019,0.710942149
0.6310369229810002,0.6222954597949998,0.6422125150949997,0.6689930558204651,0.332476586
0.5743905949279997,0.5601878519279984,0.5839528664192862,0.6089211106300354,0.533043027
0.6215792796120003,0.6054179556959998,0.5350594402639998,0.5744207501411438,0.520650804
0.4394908351299997,0.453936798214331,0.3880642023376658,0.389478862285614,0.285876542
0.4336129599756657,0.4079371894389993,0.3890738891953333,0.3959165811538696,0.444211066
0.4620654184479994,0.4310428215433321,0.3952829360059998,0.4294178485870361,0.376396835
0.5845691829016667,0.6025925346649995,0.6301798401599992,0.659289538860321,0.597413778
0.5955294970649997,0.5971289736510003,0.6047181960106661,0.5964592099189758,0.624693632
0.4873888241493341,0.4878030127586663,0.474619128452332,0.409442663192749,0.587818563
0.5813595120569992,0.5769577409133322,0.6018012208563331,0.6050101518630981,0.68183434
0.5288637901956661,0.5203355617763331,0.5053116149496659,0.503074586391449,0.545966625
0.5461581622869998,0.5657711983093338,0.5172685626150001,0.4721852242946625,0.552637756
0.5363206334999998,0.532899738964333,0.433007509441333,0.4121765494346618,0.813924253
0.5891864476270006,0.6039462221099999,0.593676860751333,0.5631865859031677,0.680793285
0.5764807126260004,0.5639252236963324,0.5279524404113317,0.5082074999809265,0.576261342
0.4853532690586671,0.5033380481016658,0.392634568314,0.4341610670089721,0.485691458
0.5907595294320007,0.5700710357603325,0.5741709194676665,0.5568550825119019,0.611556232
0.558843743714,0.5503509471086665,0.5658061306779997,0.5335602164268494,0.703828156
0.5749796641770005,0.5497901199469997,0.5526728627956662,0.5596374869346619,0.427904844
0.6417582794510002,0.6406794624499992,0.6538024146240003,0.6995747685432434,0.560245216
0.5577032715123331,0.5581404325036657,0.5060024926509986,0.4655941128730774,0.264581531
0.5769575009909993,0.589299009639,0.5898837290170001,0.5997107028961182,0.724315286
0.5800443518943321,0.6044522829580002,0.5931043282059997,0.6723134517669678,0.423082769
0.6275455074359999,0.6164856043359999,0.6422227083776653,0.6948933601379395,0.51183933
0.4201497996313328,0.4509390952256668,0.3868929666189987,0.3690278530120849,0.382536113
0.5374425800433337,0.5875962386166671,0.529046942793999,0.4888421595096588,0.636375964
0.5956579078986672,0.6048495333200009,0.6016470355039997,0.6147192716598511,0.651268125
0.6350916412779994,0.6471268879930001,0.5966111780519998,0.5507955551147461,0.69198072
0.5636888926666662,0.6010249229279995,0.5560858555919989,0.5305140614509583,0.610057235
0.6258929751579986,0.638963906035,0.6216016732059993,0.6419536471366882,0.443574667
0.413907553076332,0.4378119777136654,0.3956979149146656,0.4004817008972168,0.462834001
0.4380602354476665,0.4816650730529987,0.4260302886726667,0.4639029204845428,0.434353679
0.4246426160849996,0.4643955732499989,0.3815505236479994,0.3482501208782196,0.258221835
0.5965356066859999,0.6048644116039996,0.6211322710599996,0.6500096321105957,0.606190324
0.525457660229,0.4933990459740001,0.4198598613559999,0.4449804127216339,0.471474767
0.5774803010279999,0.608695106388666,0.6472098864943324,0.6708775758743286,0.659921765
0.5869423967080003,0.5909067104660001,0.5896114751633331,0.6709315776824951,0.844306409
0.5697260732929996,0.6167845821620002,0.5276032408680003,0.5041200518608093,0.521181166
0.5010772729300002,0.5354201257253324,0.5096723390039987,0.5028673410415649,0.632332087
0.407542712738,0.4119509655909992,0.3637384138069993,0.3036632537841797,0.420169353
0.611307074317,0.6068220639599997,0.6373170329789998,0.6986649036407471,0.782117724
0.4639765396819991,0.4973128846229996,0.5206622775933331,0.517825722694397,0.630902052
0.5598719563616669,0.5195501985803325,0.5076445376723321,0.4856003820896148,0.433572233
0.4458724299473332,0.4317145372759997,0.3677545205393321,0.3512963056564331,0.455127537
0.6147096420730002,0.6193793800729979,0.6075687418999998,0.6711570620536804,0.702133894
0.586951849826,0.6060605157066664,0.6776124076999978,0.7071674466133118,0.518978894
0.5937445433749997,0.6152474061349994,0.6357260926369986,0.6426675319671631,0.579984248
0.5863747734399993,0.540534321003,0.5463739048889997,0.511385977268219,0.456204116
0.6009121075369994,0.6021919502299999,0.6150956572700006,0.6313742995262146,0.786993027
0.5915779502189997,0.59801550672,0.5913006923900005,0.5743405222892761,0.646559834
0.5583642002746658,0.5142625330989995,0.5063148232519995,0.5222493410110474,0.373828471
0.5680644710730001,0.5379845641046668,0.5295858779899998,0.5932870507240295,0.420617223
0.619470215453,0.615053521709999,0.6349252673490003,0.6842659711837769,0.772224903
0.6236896593769988,0.6373504745940006,0.6212440025279993,0.6678385734558105,0.61513865
0.5754275464600481,0.4891074507029994,0.521202869476665,0.5195509791374207,0.567887485
0.6073983822176671,0.588914087354,0.598444357066666,0.6220976710319519,0.568445146
0.5658011321109994,0.5361855510203327,0.5978425800069999,0.5637536644935608,0.541846454
0.5975192985269996,0.6064388241943334,0.5971591042649994,0.6088848114013672,0.709528089
0.6438625321490009,0.6268805914580015,0.635901751013001,0.6733920574188232,0.741478741
0.5195831888476666,0.4893096253579991,0.5006490059376657,0.4742953181266784,0.444408864
0.5984938077789997,0.6151686924450005,0.6199418054529992,0.6081528067588806,0.739925742
0.6185560810433332,0.6153934107979999,0.5766948409313327,0.6283689141273499,0.656846285
0.440211443564,0.4180928691039983,0.3812041599799991,0.3293474912643432,0.464620352
0.4804381642629985,0.4080956195499987,0.431603456344665,0.3683638572692871,0.415346324
0.4346085053996656,0.4236990481529994,0.4108551657553331,0.3604361414909363,0.485185862
0.5631035033116659,0.5812159742750002,0.520263519509999,0.4560713469982147,0.669332802
0.6150698927409998,0.604761635724332,0.640285486157999,0.6841116547584534,0.6912058
0.5871567919129997,0.5746517552136654,0.5583894901263338,0.5730200409889221,0.525481224
0.5761472263160001,0.6111419719930005,0.5946370572790001,0.6196765303611755,0.469462603
0.487537524526999,0.4129737527659984,0.4317769097486652,0.3192494511604309,0.489477992
0.407034059408999,0.4181431316429989,0.3726630661369994,0.3449384570121765,0.468931139
0.4194677089683327,0.4380562996169998,0.3875297500683323,0.347856342792511,0.481389165
0.6159712085399986,0.5855354401579992,0.6408291323819993,0.6510310173034668,0.740110397
0.5939903361269984,0.5819351172480003,0.5729435069409996,0.561184823513031,0.332700074
0.598393048751,0.6218502803479985,0.6171380433183326,0.5570003390312195,0.627018571
0.4479105396449993,0.5095632376049993,0.3897510093989986,0.3537356853485107,0.428821623
0.436297124611999,0.462088483633332,0.3860109378629991,0.3989374041557312,0.364071816
0.4301204317656658,0.4238592454476652,0.3433754328439982,0.3621504306793213,0.43914783
0.5500147955149998,0.5332215907489993,0.5500261033723327,0.5398051738739014,0.572978079
0.4540979076829989,0.468798605800951,0.4216750887023327,0.3743429780006408,0.459545016
0.5868985504159986,0.5818530345493326,0.5880761035390003,0.633234977722168,0.464630663
0.6129017057839996,0.6145738228529997,0.5903883018596666,0.5575788021087646,0.59990406
0.5313811877266662,0.5838768714079983,0.4432640512703327,0.423890471458435,0.447100013
0.5912534728499991,0.6107263931440006,0.5063367500776655,0.5289160013198853,0.510906816
0.6337666801870004,0.6362510410273328,0.5846644212910003,0.5489782094955444,0.55796212
0.4897269657359989,0.4945924300546649,0.4336466832879987,0.3477799296379089,0.419891983
0.634902953329,0.6149784971819996,0.565727771198333,0.539226770401001,0.575562179
0.5143585225689999,0.5985976468966655,0.5100514550406663,0.4440842866897583,0.617211998
0.5942050310506677,0.559462943097666,0.510640437417333,0.4484403431415558,0.70192349
0.5121528610626667,0.4993603468689989,0.531684338634,0.483684092760086,0.538441479
0.4501194885240001,0.444201871761999,0.4613152106289996,0.4357225894927978,0.430980712
0.5169854605609991,0.4832054766406654,0.4387810494106651,0.4727020859718323,0.48989284
0.5706558288109989,0.6049021811419995,0.6688551751629989,0.7036047577857971,0.800253153
0.6012931903939998,0.6177188056449988,0.6124056694199992,0.639243483543396,0.666903853
0.4209073677409988,0.3839358128256652,0.4267744946643329,0.3434288501739502,0.40615654
0.573948930265667,0.5908226119799991,0.642584874604999,0.5858930945396423,0.56867677
0.614279981913,0.5949422960303326,0.5978463916996657,0.5921757221221924,0.627886593
0.593184883352,0.6336295632173339,0.5701697268799997,0.5688924193382263,0.620473862
0.5940347544249988,0.5956647561840002,0.6545240217690002,0.6797564029693604,0.686491013
0.6164832522619998,0.6376213998606182,0.6465164248289997,0.7271924018859863,0.706359088
0.6169773922299995,0.6169688636199993,0.6375442750296669,0.6231555938720703,0.766218901
0.5293933114839987,0.4513041983383322,0.4407466617989989,0.4659039378166199,0.587576926
0.6044580349650001,0.5889728125476675,0.5417754205463333,0.6076200008392334,0.699291885
0.6226990017829992,0.6424362507850009,0.6678671428559987,0.698889434337616,0.690591514
0.5438675525566663,0.4431533420516176,0.4354815859843313,0.4448646903038025,0.504418731
0.4770055715569987,0.5104741129973324,0.502474948470665,0.4960263967514038,0.488928676
0.5978261448040008,0.6071335644959998,0.6356114419213327,0.6787614226341248,0.578280389
0.610474257785334,0.5899381316449992,0.555217136482999,0.61894291639328,0.57612747
0.5515647809099993,0.5191743064259994,0.5719411523973325,0.5727841854095459,0.753960371
0.6047578227439996,0.609471961553,0.6028378963779998,0.6717793345451355,0.655256927
0.434155889266333,0.4847891351269999,0.4413266981053335,0.4610618352890014,0.369176686
0.6130335190759995,0.6255266961809989,0.6789812293359981,0.6915208101272583,0.771521688
0.5082727397543322,0.4858758345939983,0.4138551966919991,0.4408435523509979,0.352264643
0.4169725930379975,0.4141512327989984,0.4619510063196661,0.4587790369987488,0.427323163
0.5175350117603327,0.5236814741403326,0.4836617702129998,0.5051708817481995,0.435131699
0.6155202339310002,0.6298591537660003,0.6153026697259998,0.6086375117301941,0.700313389
0.5357833343680004,0.5916165563029991,0.563652497215999,0.5444517135620117,0.537708163
0.4446294493299991,0.4091590889909979,0.4195869515926653,0.381286084651947,0.362255991
0.6255353828240006,0.6246405248893341,0.6054039229159998,0.5431452989578247,0.706624508
0.5908374845429989,0.5707722608779525,0.5361300253933324,0.5244578123092651,0.654453278
0.5925420686559996,0.5873236366859989,0.558098580103999,0.4903439581394195,0.610570014
0.3984629980736657,0.4085582733683312,0.3274621483463317,0.349605917930603,0.476665407
0.5770015766229991,0.533720264776332,0.581512367108999,0.6129410266876221,0.587245226
0.5551120801739995,0.5584677920419991,0.5576093018230001,0.5989442467689514,0.60349381
0.5940988305013327,0.5950685531219997,0.5825614060039997,0.5427801012992859,0.624544978
0.50939508033,0.5428827885699992,0.5808615778200001,0.5448223948478699,0.462681383
0.5922734505530479,0.5989410271563321,0.6506486866860002,0.7385311126708984,0.753948927
0.5344760240749988,0.4630136188359988,0.554608227685,0.5252808928489685,0.59191066
0.6187818227566668,0.6074850738329998,0.6176464424210005,0.5924463272094727,0.748153329
0.5954612989529998,0.5992445329676661,0.6002468919829987,0.5379288196563721,0.6173473
0.585566058113,0.6114472759160011,0.5351694825159985,0.5408701300621033,0.477373779
0.6317995843499993,0.6131659184513802,0.5952939624529998,0.637499213218689,0.671956182
0.546324915441,0.5439170880993328,0.5588061366689998,0.605154275894165,0.714355052
0.5379668738239995,0.5210883446600001,0.4673336649689992,0.460073173046112,0.450472653
0.5884373855390002,0.5975960597253334,0.5353438520883337,0.5042370557785034,0.511710763
0.42343324188,0.389801657993998,0.3640202812149994,0.3355580568313598,0.438213825
0.4785635726139992,0.4144540427519999,0.4449303138495228,0.4022032022476196,0.356966078
0.4922797969519994,0.4479711239716658,0.4563191267469993,0.4667984843254089,0.445209831
0.552569873086,0.5847160889349992,0.4833378553759992,0.4610490202903747,0.609601557
0.5203517417349992,0.5455104672609988,0.4849029432329998,0.5219355225563049,0.471629977
0.4253534773709995,0.4194395911139987,0.4314816213036657,0.485966145992279,0.248827636
0.5740549916350477,0.6095748389516656,0.559981585280667,0.6163912415504456,0.652909935
0.5130228494436659,0.5317443385936658,0.622041209237998,0.6403549909591675,0.663202703
0.4475366663549984,0.5519808387489998,0.4635762890289993,0.4706619083881378,0.503140807
0.6012043163150004,0.5994938982636661,0.6882491954109998,0.7150775790214539,0.716136277
0.6075177409819995,0.6276043122903329,0.6372998836403333,0.6270984411239624,0.800410151
0.4697549380576654,0.5160527184423317,0.4556709352816654,0.4175701141357422,0.507171392
0.6113938533156662,0.6019294322409995,0.6320533501579996,0.7035523056983948,0.680003941
0.5757624452419994,0.5842748747379994,0.5175449358726671,0.594921886920929,0.692945063
0.6117268127009995,0.622297342714999,0.6443499026229988,0.665123701095581,0.550794005
0.5832751665523328,0.5882324278956659,0.6126503143350005,0.6417808532714844,0.814812362
